ReturnStepMax,InitialReturnMin,InitialReturnMax,TimestepsSoFar,LearnableVariance,Weights,EpThisIter,MinIWNorm,MeanEntropy,MaxIW,OptimizationReturnMax,Iteration,OptimizationReturnMean,MaxIWNorm,ESSClassic,StdIWNorm,MeanIW,MeanIWNorm,ReturnMeanIW,EpRewMean,InitialReturnStd,VarianceInit,J_sample_variance,TimeElapsed,EmpiricalD2,EpLenMean,Bound,OptimizationReturnMin,StdIW,EpisodesSoFar,MinIW,InitialReturnMean,InitialBound,ReturnStepMaxmin,ESSRenyi
10.0,1259.4421,3279.897,6543078,True,[-0.884  1.753 -1.775 -2.06  -2.265],100,0.0019165116,-0.8477161,3.9548037,2020.4548,484,444.81387,0.039548036,71.86972,0.0068291044,1.0915649,0.010915648,1869.0325,1704.2560226886665,324.13712,-1,2126922.8,5382.025584459305,1.3646903,171.45,1399.7623,,0.6829104,48400,0.19165117,1704.2561,1302.5524,10.0,73.276695
10.0,9.980122,3689.7173,6561393,True,[-0.888  1.761 -1.778 -2.05  -2.267],100,0.0001935909,-0.8103438,25.237635,3679.737,485,1811.2614,0.25237635,18.211761,0.03236314,1.5271485,0.015271488,2894.4966,1821.2416681147715,564.87744,-1,43747732.0,5397.509387731552,4.1442046,183.15,1974.557,,3.236314,48500,0.01935909,1821.2416,1369.3453,10.0,24.130083
10.0,1299.5273,3179.8604,6579555,True,[-0.89   1.75  -1.776 -2.055 -2.229],100,1.810121e-05,-0.8348436,188.91763,1880.333,486,506.4582,1.8891762,2.0737708,0.18852112,2.743411,0.027434113,6069.426,1805.9855852730448,381.73288,-1,422073860.0,5411.61119556427,67.856575,181.62,2861.313,,18.852114,48600,0.001810121,1805.9856,1416.5338,10.0,1.4736966
10.0,1299.7545,3599.8555,6597217,True,[-0.911  1.755 -1.782 -2.036 -2.254],100,0.004378059,-0.8433825,2.2144601,2300.101,487,456.2125,0.0221446,88.575554,0.0037531233,1.0450386,0.0104503855,1832.6061,1755.9670304426743,372.46906,-1,2046129.9,5425.4445831775665,1.1336075,176.62,1363.1855,,0.37531236,48700,0.43780592,1755.967,1315.0765,10.0,88.21395
10.0,,2939.8647,6614782,True,[-0.91   1.759 -1.783 -2.036 -2.262],100,0.0007482329,-0.8474923,7.2027626,2939.8647,488,1746.2562,0.07202762,43.197975,0.01332487,1.1620178,0.011620177,2030.6897,1746.256326999298,390.55676,-1,6606497.0,5439.085382223129,2.242813,175.65,1491.4653,,1.3324871,48800,0.07482329,1746.2562,1386.1979,10.0,44.586864
10.0,269.76553,2729.8618,6632386,True,[-0.901  1.758 -1.787 -2.041 -2.266],100,0.006870488,-0.84110737,1.643913,2460.0962,489,1480.3967,0.01643913,97.18556,0.0017305713,1.0169411,0.010169411,1775.0089,1750.1622052184666,375.1565,-1,265887.03,5452.557708740234,1.0302782,176.04,1435.6466,,0.17305714,48900,0.68704885,1750.1622,1415.8237,10.0,97.061165
10.0,1299.6709,2759.921,6650224,True,[-0.901  1.759 -1.795 -2.04  -2.26 ],100,1.3645116e-05,-0.8502999,129.50894,1460.25,490,473.85913,1.2950894,4.0301447,0.14591582,2.9901657,0.029901655,5016.833,1773.5300173090714,359.39124,-1,38463696.0,5466.927842378616,22.683016,178.38,3406.956,,14.591581,49000,0.0013645117,1773.5298,1435.51,10.0,4.408585
10.0,1279.5635,3389.863,6668497,True,[-0.916  1.773 -1.786 -2.015 -2.269],100,0.0030238228,-0.8431456,2.957282,2110.2996,491,537.4669,0.02957282,82.649574,0.004931328,1.0762893,0.010762893,1965.666,1817.030391922337,404.72855,-1,2422998.2,5481.546485424042,1.258033,182.73,1500.0009,,0.4931328,49100,0.3023823,1817.0305,1401.8585,10.0,79.48917
10.0,,3639.7183,6686258,True,[-0.913  1.775 -1.787 -2.019 -2.262],100,0.0005526718,-0.8407411,7.978714,3639.7183,492,1765.8209,0.079787135,62.24378,0.009073025,1.1649461,0.011649462,2036.5591,1765.821033399259,494.57916,-1,2199455.2,5494.12379360199,1.5738088,177.61,1477.3304,,0.90730244,49200,0.05526718,1765.8209,1320.0483,10.0,63.54012
10.0,129.87302,3949.8096,6704584,True,[-0.909  1.767 -1.788 -2.03  -2.26 ],100,0.0025600356,-0.85722005,2.3413706,3819.9365,493,1692.4833,0.023413705,88.13422,0.003894804,1.0614748,0.010614748,1930.01,1822.3564420866544,521.67615,-1,766286.06,5508.692339420319,1.1668721,183.26,1407.4534,,0.3894804,49300,0.25600356,1822.3562,1338.6055,10.0,85.699196
10.0,,3669.6553,6722903,True,[-0.909  1.769 -1.791 -2.03  -2.276],100,0.0061849104,-0.86419564,1.5010271,3669.6553,494,1821.6635,0.01501027,96.704926,0.0018874644,1.0225143,0.010225142,1863.8004,1821.6632979365831,456.28745,-1,347400.38,5523.626024246216,1.0383347,183.19,1405.8276,,0.18874645,49400,0.61849105,1821.6635,1372.2241,10.0,96.30806
10.0,269.73248,3909.7407,6740787,True,[-0.909  1.768 -1.79  -2.033 -2.283],100,0.0011223134,-0.85355794,13.752493,3640.0083,495,1508.4253,0.13752493,39.780773,0.014392445,1.1697787,0.011697787,1998.2262,1778.1577723394025,500.5741,-1,3365307.8,5538.153089761734,1.6057334,178.84,1391.4475,,1.4392446,49500,0.11223135,1778.1578,1299.3142,10.0,62.27684
10.0,,3239.7642,6758955,True,[-0.906  1.759 -1.788 -2.041 -2.272],100,0.0030632645,-0.8662706,2.5181644,3239.7642,496,1806.571,0.025181644,86.69304,0.0041947816,1.0706862,0.010706863,1937.2689,1806.5711211476205,443.56445,-1,876170.7,5551.381611585617,1.1682374,181.68,1508.4,,0.41947815,49600,0.30632645,1806.571,1409.7827,10.0,85.59904
10.0,1279.6592,3429.8955,6777426,True,[-0.904  1.752 -1.785 -2.043 -2.285],100,0.004054393,-0.85781014,2.9683995,2150.2363,497,557.2294,0.029683994,80.96528,0.0051589166,1.0639831,0.0106398305,1951.0616,1836.8885702061784,390.984,-1,2136037.8,5565.529846906662,1.2346805,184.71,1484.2908,,0.5158917,49700,0.40543932,1836.8885,1416.8137,10.0,80.99261
10.0,1329.5526,3769.788,6795534,True,[-0.904  1.756 -1.786 -2.037 -2.277],100,0.0006823636,-0.86344236,9.420673,2440.2354,498,471.0156,0.09420673,43.638313,0.015021415,1.3217607,0.013217607,2567.499,1800.5682211403278,443.14645,-1,7713155.0,5581.126350402832,2.7363482,181.08,1803.7542,,1.5021416,49800,0.06823636,1800.5681,1338.8652,10.0,36.545055
10.0,,2899.8713,6812558,True,[-0.903  1.768 -1.784 -2.026 -2.282],100,0.0036068605,-0.8729292,1.9010832,2899.8713,499,1692.1022,0.019010833,91.88959,0.003113759,1.0480843,0.010480842,1769.9331,1692.1020774353292,431.43805,-1,469055.06,5596.15953540802,1.095961,170.24,1398.1223,,0.3113759,49900,0.36068606,1692.1022,1336.9418,10.0,91.244125
